timestamp, aoss-0[14], cpuss-0[15], cpuss-1[16], cpuss-2[17], cpuss-3[18], cpu-1-0[19], cpu-1-1[20], cpu-1-2[21], cpu-1-3[22], cpu-1-4[23], cpu-1-5[24], cpu-1-6[25], cpu-1-7[26], cpu-1-8[27], gpuss-0[28], gpuss-1[29], aoss-1[30], cpu-0-0[31], cpu-0-1[32], cpu-0-2[33], cpu-0-3[34], nspss-0[35], nspss-1[36], nspss-2[37], video[38], ddr[39], mdmss-0[40], mdmss-1[41], mdmss-2[42], mdmss-3[43], camera-0[44], camera-1[45], pm8350-tz[48], pm8350c-tz[49], pm8350b-tz[53], pm8350b-ibat-lvl0[54], pm8350b-ibat-lvl1[55], socd[59], pmr735a-tz[60], pm8450-tz[62], pm8010i-tz[63], sdm-therm[65], flash-therm[66], assign2-therm[67], assign3-therm[68], assign1-therm[69], batt-therm[70], usb-therm[71], xo-therm[72], disp-therm[73], pa-therm1[74], pa-therm2[75], qtm-n-therm[76], qtm-e-therm[77], assign4-therm[80], vbat[81], battery[88], sony-cam-back0[82], sony-cam-back1[83], sony-cam-back1-ext[84], sony-cam-front0[85], sony-cam-back2[86],101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),110 (C),111 (C),112 (C),117 (C),119 (C),avg,min,max
14:07:13.630752,  29.400, 31.100, 31.100, 30.400, 31.400, 32.100, 33.100, 29.400, 30.100, 29.700, 29.400, 30.100, 30.100, 30.100, 29.000, 29.700, 29.700, 29.400, 30.700, 30.400, 30.700, 29.700, 29.000, 29.400, 29.000, 30.100, 29.000, 29.400, 28.700, 29.000, 28.700, 29.000, 25.230, 37.000, 26.167, 0.468, 0.546, 0.030, 24.394, 37.000, 37.000, 27.739, 25.665, 27.181, 26.609, 26.739, 25.361, 24.077, 26.547, 24.077, 26.785, 26.692, 27.000, 27.000, 26.839, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.50537,22.549688,22.650864,22.612788,22.652612,22.607352,22.687,22.675825,22.404356,22.7652,22.728714,22.65301,22.612918,22.624000, 22.404000, 22.765000
14:07:18.597890,  29.400, 31.100, 31.400, 30.700, 31.800, 32.100, 32.800, 29.700, 29.700, 30.100, 29.700, 30.400, 30.400, 30.100, 29.000, 29.400, 29.700, 30.100, 31.100, 30.400, 30.400, 30.100, 29.000, 29.400, 29.400, 30.100, 29.400, 29.000, 28.700, 29.400, 28.700, 29.000, 25.264, 37.000, 26.167, 0.468, 0.625, 0.030, 24.495, 37.000, 37.000, 27.728, 25.654, 27.176, 26.609, 26.734, 25.361, 24.066, 26.542, 24.055, 26.779, 26.692, 27.000, 27.000, 26.834, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.526265,22.559598,22.666736,22.625671,22.668548,22.66014,22.719,22.709723,22.429028,22.857456,22.757511,22.687835,22.657603,22.656000, 22.429000, 22.857000
14:07:23.508301,  29.000, 30.100, 30.700, 29.700, 30.700, 31.800, 32.100, 29.000, 29.400, 29.400, 29.000, 29.700, 29.700, 29.400, 29.000, 29.700, 29.700, 29.400, 30.100, 29.700, 30.100, 30.100, 29.400, 29.700, 28.700, 29.700, 29.000, 29.400, 28.700, 29.000, 28.700, 29.000, 25.197, 37.000, 26.167, 0.468, 0.546, 0.030, 24.495, 37.000, 37.000, 27.717, 25.648, 27.171, 26.599, 26.723, 25.371, 24.066, 26.536, 24.071, 26.763, 26.687, 27.000, 27.000, 26.834, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.540195,22.59131,22.679632,22.668284,22.692452,22.66512,22.716,22.741627,22.470148,22.820752,22.768434,22.703755,22.684414,22.672000, 22.470000, 22.821000
14:07:28.632080,  29.400, 29.700, 29.700, 29.700, 30.100, 31.100, 31.800, 29.000, 29.000, 29.700, 29.400, 29.700, 29.700, 29.400, 29.400, 30.100, 29.700, 29.400, 29.700, 29.400, 29.700, 29.700, 29.400, 29.400, 28.700, 29.700, 29.000, 29.000, 29.000, 29.400, 29.000, 29.000, 25.264, 37.000, 26.134, 0.156, 0.156, 0.030, 24.428, 37.000, 37.000, 27.706, 25.654, 27.155, 26.594, 26.718, 25.398, 24.055, 26.515, 24.061, 26.763, 26.665, 27.000, 27.000, 26.806, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.540195,22.59131,22.69848,22.660356,22.687472,22.676076,22.73,22.725675,22.461924,22.773136,22.77042,22.713705,22.684414,22.670000, 22.462000, 22.773000
14:07:33.654346,  29.400, 30.400, 30.400, 30.100, 30.100, 30.100, 29.700, 29.400, 29.700, 29.700, 29.400, 29.700, 30.100, 29.400, 29.000, 29.400, 29.700, 30.100, 31.100, 30.700, 30.400, 29.700, 29.000, 29.400, 29.400, 29.400, 29.400, 29.000, 28.700, 29.400, 28.700, 29.400, 25.264, 37.000, 26.201, 0.078, 0.156, 0.030, 24.495, 37.000, 37.000, 27.706, 25.654, 27.155, 26.589, 26.723, 25.335, 24.055, 26.536, 24.061, 26.763, 26.659, 27.000, 27.000, 26.812, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.564075,22.62104,22.727248,22.670266,22.722332,22.673088,22.748,22.739633,22.470148,22.817776,22.789287,22.73261,22.692358,22.690000, 22.470000, 22.818000
14:07:38.539622,  29.400, 31.100, 31.100, 30.400, 31.400, 32.100, 32.500, 29.400, 29.700, 29.700, 29.400, 30.400, 30.400, 30.400, 29.000, 29.700, 29.400, 29.700, 30.700, 30.700, 30.700, 30.100, 29.000, 29.400, 29.000, 29.700, 29.000, 29.000, 28.700, 29.000, 28.700, 29.000, 25.264, 37.000, 26.000, 0.390, 0.312, 0.030, 24.495, 37.000, 37.000, 27.701, 25.648, 27.149, 26.589, 26.718, 25.356, 24.055, 26.521, 24.061, 26.747, 26.659, 27.000, 27.000, 26.812, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.587955,22.62104,22.73816,22.689095,22.714364,22.69998,22.751,22.744618,22.486596,22.857456,22.802196,22.76445,22.711225,22.705000, 22.487000, 22.857000
14:07:43.509920,  29.400, 30.100, 30.400, 30.100, 30.400, 31.100, 31.800, 29.400, 29.400, 29.700, 29.000, 29.700, 29.700, 29.400, 28.700, 29.700, 29.700, 30.400, 30.700, 30.400, 30.100, 29.700, 29.000, 29.700, 29.000, 29.700, 29.000, 29.000, 29.000, 29.400, 28.700, 29.000, 25.197, 37.000, 26.167, 0.546, 0.468, 0.030, 24.328, 37.000, 37.000, 27.701, 25.638, 27.144, 26.583, 26.712, 25.377, 24.045, 26.526, 24.055, 26.747, 26.654, 27.000, 27.000, 26.801, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.579995,22.639869,22.746096,22.697023,22.746236,22.723884,22.788,22.776522,22.478372,22.900112,22.829007,22.751515,22.721155,22.721000, 22.478000, 22.900000
14:07:48.700310,  29.000, 30.100, 29.700, 29.700, 30.400, 31.400, 31.800, 29.400, 29.400, 29.400, 29.000, 29.700, 29.700, 29.400, 29.000, 29.700, 29.400, 29.400, 30.100, 30.100, 29.400, 30.100, 29.000, 29.400, 29.000, 29.700, 29.000, 29.000, 29.000, 29.000, 28.700, 29.000, 25.197, 37.000, 26.100, 0.546, 0.468, 0.030, 24.394, 37.000, 37.000, 27.679, 25.632, 27.133, 26.578, 26.707, 25.345, 24.029, 26.515, 24.061, 26.747, 26.654, 27.000, 27.000, 26.790, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.603875,22.649779,22.763952,22.710897,22.762172,22.718904,22.778,22.774528,22.48968,22.852496,22.818084,22.75649,22.708246,22.722000, 22.490000, 22.852000
14:07:53.672637,  29.400, 30.400, 31.100, 30.100, 30.400, 30.100, 30.100, 29.400, 29.700, 30.100, 29.400, 30.100, 30.100, 29.400, 28.700, 29.400, 30.100, 30.100, 31.400, 31.100, 30.100, 29.700, 29.000, 29.400, 29.000, 29.700, 29.400, 28.700, 29.000, 29.400, 29.000, 29.000, 25.197, 37.000, 26.067, 0.234, 0.156, 0.030, 24.428, 37.000, 37.000, 27.673, 25.632, 27.128, 26.573, 26.690, 25.351, 24.040, 26.505, 24.061, 26.736, 26.637, 27.000, 27.000, 26.779, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.59293,22.636896,22.771888,22.742609,22.73528,22.726872,22.82,22.803441,22.519492,22.887216,22.824042,22.78037,22.743001,22.737000, 22.519000, 22.887000
14:07:58.580736,  29.400, 30.700, 31.100, 30.400, 31.400, 31.800, 33.100, 29.400, 29.700, 29.400, 30.100, 30.400, 30.400, 30.100, 29.400, 29.700, 29.700, 29.700, 30.400, 30.400, 30.700, 29.700, 29.400, 29.400, 28.700, 29.700, 29.400, 28.700, 29.000, 29.400, 28.700, 29.000, 25.097, 37.000, 26.234, 0.468, 0.546, 0.030, 24.495, 37.000, 37.000, 27.673, 25.632, 27.123, 26.573, 26.696, 25.314, 24.029, 26.500, 24.066, 26.736, 26.637, 27.000, 27.000, 26.779, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.605865,22.668608,22.74312,22.752519,22.759184,22.73484,22.799,22.792474,22.509212,22.897136,22.833972,22.783355,22.743001,22.740000, 22.509000, 22.897000
14:08:03.633172,  29.400, 30.700, 30.700, 30.700, 31.400, 31.800, 32.800, 29.400, 29.700, 29.700, 29.400, 30.400, 30.400, 30.100, 29.000, 29.700, 29.700, 29.700, 30.700, 31.100, 30.400, 29.700, 29.000, 29.000, 29.000, 30.100, 29.000, 29.000, 28.700, 29.000, 28.700, 29.000, 25.130, 37.000, 26.234, 0.546, 0.546, 0.030, 24.394, 37.000, 37.000, 27.701, 25.632, 27.133, 26.568, 26.696, 25.356, 24.029, 26.495, 24.050, 26.719, 26.626, 27.000, 27.000, 26.790, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.60089,22.684464,22.77784,22.736663,22.748228,22.736832,22.81,22.803441,22.5308,22.895152,22.850853,22.807235,22.747966,22.748000, 22.531000, 22.895000
14:08:08.631841,  29.400, 30.700, 30.700, 30.400, 31.400, 31.100, 31.400, 29.400, 29.400, 29.400, 29.400, 29.400, 29.700, 29.400, 29.000, 29.700, 29.400, 30.100, 30.700, 30.400, 29.700, 29.700, 29.400, 29.400, 29.000, 29.700, 29.000, 29.000, 28.700, 29.400, 28.400, 29.000, 25.164, 37.000, 26.100, 0.312, 0.312, 0.030, 24.394, 37.000, 37.000, 27.685, 25.621, 27.128, 26.562, 26.696, 25.371, 24.040, 26.500, 24.061, 26.719, 26.632, 27.000, 27.000, 26.785, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.627755,22.676536,22.790736,22.742609,22.756196,22.73982,22.81,22.816402,22.5308,22.91896,22.860783,22.799275,22.776763,22.757000, 22.531000, 22.919000
14:08:13.531938,  29.400, 29.400, 30.100, 29.400, 30.100, 31.400, 32.100, 29.000, 29.700, 29.400, 29.000, 29.700, 29.700, 29.700, 29.000, 29.400, 29.400, 29.400, 29.700, 29.700, 29.700, 29.700, 29.000, 29.000, 28.400, 29.700, 29.000, 29.000, 28.700, 29.400, 28.400, 29.000, 25.264, 37.000, 26.134, 0.312, 0.312, 0.030, 24.361, 37.000, 37.000, 27.663, 25.627, 27.123, 26.557, 26.690, 25.319, 24.034, 26.484, 24.061, 26.730, 26.637, 27.000, 27.000, 26.785, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.635715,22.687437,22.793712,22.758465,22.764164,22.758744,22.831,22.816402,22.555472,22.900112,22.882629,22.81221,22.779742,22.767000, 22.555000, 22.900000
14:08:18.731371,  29.400, 30.100, 30.400, 29.700, 30.100, 29.700, 29.400, 29.400, 29.000, 29.400, 29.000, 29.700, 30.100, 29.400, 29.000, 29.700, 29.400, 30.100, 30.700, 30.400, 29.700, 29.700, 29.000, 29.700, 29.000, 29.400, 28.700, 28.700, 28.700, 29.000, 29.000, 29.000, 25.130, 37.000, 26.100, 0.078, 0.078, 0.030, 24.294, 37.000, 37.000, 27.651, 25.627, 27.112, 26.557, 26.680, 25.293, 24.034, 26.484, 24.066, 26.730, 26.626, 27.000, 27.000, 26.768, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.64865,22.695365,22.795696,22.768375,22.77512,22.758744,22.834,22.827369,22.555472,22.939792,22.860783,22.815195,22.776763,22.773000, 22.555000, 22.940000
14:08:23.742837,  29.400, 30.400, 30.700, 30.700, 31.100, 31.400, 32.100, 29.000, 29.400, 29.400, 29.400, 30.100, 29.700, 29.700, 29.000, 29.700, 29.700, 30.100, 31.100, 30.700, 30.100, 30.100, 29.000, 29.700, 29.000, 30.100, 29.000, 28.700, 28.700, 29.000, 28.700, 29.000, 25.197, 37.000, 26.167, 0.390, 0.312, 0.030, 24.361, 37.000, 37.000, 27.651, 25.616, 27.112, 26.552, 26.674, 25.309, 24.040, 26.484, 24.071, 26.714, 26.626, 27.000, 27.000, 26.763, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.47353,22.47239,22.560592,22.490895,22.549028,22.494804,22.596,22.604041,22.52566,22.68088,22.688994,22.560475,22.43815,22.549000, 22.438000, 22.689000
14:08:28.641450,  29.400, 29.700, 29.700, 29.400, 30.400, 31.100, 31.800, 29.000, 29.400, 29.400, 28.700, 29.400, 29.700, 29.400, 29.000, 29.400, 29.700, 29.400, 30.100, 29.700, 29.400, 29.700, 28.700, 29.400, 28.700, 29.400, 29.400, 29.400, 28.700, 29.000, 28.700, 29.000, 25.197, 37.000, 26.134, 0.390, 0.312, 0.030, 24.294, 37.000, 37.000, 27.657, 25.616, 27.112, 26.547, 26.680, 25.351, 24.034, 26.484, 24.066, 26.714, 26.626, 27.000, 27.000, 26.763, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.365075,22.377254,22.502064,22.472066,22.512176,22.442016,22.516,22.52129,22.440336,22.665008,22.638351,22.498785,22.435171,22.491000, 22.365000, 22.665000
14:08:33.736312,  29.000, 30.100, 30.400, 30.100, 30.400, 30.100, 29.700, 29.400, 29.700, 29.700, 29.400, 29.700, 30.100, 29.400, 29.000, 29.700, 29.400, 30.400, 31.100, 30.700, 30.100, 29.700, 29.000, 29.400, 29.000, 29.700, 29.000, 29.000, 28.700, 29.400, 28.700, 29.000, 25.130, 37.000, 26.134, 0.156, 0.156, 0.030, 24.361, 37.000, 37.000, 27.657, 25.610, 27.106, 26.552, 26.674, 25.304, 24.040, 26.484, 24.055, 26.714, 26.621, 27.000, 27.000, 26.758, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.388955,22.443651,22.528848,22.48594,22.539068,22.508748,22.586,22.574131,22.40744,22.6412,22.64133,22.52565,22.482835,22.520000, 22.389000, 22.641000
14:08:38.696371,  29.400, 30.100, 30.100, 29.700, 30.100, 30.100, 29.700, 29.000, 29.700, 29.700, 29.400, 29.700, 30.100, 29.400, 29.000, 29.700, 29.700, 29.400, 30.700, 30.700, 29.700, 29.700, 29.000, 29.400, 28.700, 29.400, 29.400, 29.000, 29.000, 29.000, 28.400, 28.700, 25.264, 37.000, 26.234, 0.156, 0.312, 0.030, 24.394, 37.000, 37.000, 27.663, 25.616, 27.106, 26.552, 26.680, 25.293, 24.040, 26.479, 24.040, 26.714, 26.626, 27.000, 27.000, 26.768, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.42577,22.475363,22.573488,22.517652,22.562972,22.526676,22.602,22.585098,22.385852,22.696752,22.665162,22.562465,22.522555,22.546000, 22.386000, 22.697000
14:08:43.743710,  29.400, 31.100, 30.700, 31.100, 31.400, 32.100, 32.500, 29.700, 30.100, 30.100, 29.400, 30.400, 30.100, 30.100, 29.000, 29.700, 29.700, 29.700, 30.700, 31.100, 30.400, 30.100, 29.400, 29.400, 29.400, 29.700, 29.000, 29.000, 29.000, 29.000, 28.700, 29.000, 25.164, 37.000, 26.067, 0.390, 0.390, 0.030, 24.361, 37.000, 37.000, 27.646, 25.610, 27.101, 26.542, 26.669, 25.304, 24.034, 26.468, 24.040, 26.708, 26.626, 27.000, 27.000, 26.752, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.44169,22.488246,22.605232,22.56522,22.607792,22.551576,22.636,22.627969,22.40744,22.714608,22.678071,22.600275,22.576177,22.577000, 22.407000, 22.715000
14:08:48.624181,  29.400, 29.400, 29.700, 29.700, 30.100, 30.700, 31.100, 29.400, 29.400, 29.400, 29.400, 29.400, 29.400, 29.400, 29.000, 29.400, 29.700, 29.700, 30.400, 29.700, 29.700, 29.700, 29.000, 29.000, 29.000, 29.700, 29.000, 29.000, 28.700, 29.000, 28.400, 29.000, 25.164, 37.000, 26.134, 0.312, 0.312, 0.030, 24.361, 37.000, 37.000, 27.651, 25.610, 27.101, 26.542, 26.669, 25.330, 24.019, 26.474, 24.024, 26.708, 26.616, 27.000, 27.000, 26.752, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.476515,22.522931,22.61912,22.581076,22.596836,22.593408,22.65,22.643921,22.396132,22.736432,22.693959,22.632115,22.594051,22.595000, 22.396000, 22.736000
14:08:53.735641,  29.400, 30.100, 30.400, 29.700, 30.100, 30.100, 29.700, 29.400, 29.400, 29.000, 29.400, 29.700, 29.700, 29.400, 29.000, 29.400, 29.700, 30.400, 30.700, 30.400, 29.700, 29.700, 29.400, 29.700, 29.400, 29.700, 29.000, 28.700, 28.700, 29.000, 28.700, 29.000, 25.030, 37.000, 26.000, 0.156, 0.156, 0.030, 24.361, 37.000, 37.000, 27.651, 25.605, 27.101, 26.542, 26.663, 25.288, 24.024, 26.474, 24.019, 26.708, 26.610, 27.000, 27.000, 26.752, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.494425,22.538787,22.639952,22.589004,22.602812,22.612332,22.671,22.675825,22.420804,22.754288,22.728714,22.648035,22.620862,22.615000, 22.421000, 22.754000
14:08:58.764732,  29.400, 31.100, 31.400, 30.700, 31.800, 31.800, 32.500, 29.700, 29.700, 29.700, 29.400, 30.400, 30.400, 30.100, 29.000, 29.700, 30.100, 30.400, 30.700, 30.700, 30.100, 30.100, 29.400, 29.400, 29.400, 29.700, 29.000, 29.000, 29.000, 29.400, 28.400, 29.000, 25.197, 37.000, 26.067, 0.156, 0.234, 0.030, 24.394, 37.000, 37.000, 27.651, 25.600, 27.101, 26.542, 26.658, 25.283, 24.013, 26.458, 24.013, 26.708, 26.599, 27.000, 27.000, 26.752, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.502385,22.570499,22.66872,22.60486,22.6556,22.631256,22.695,22.688786,22.410524,22.768176,22.744602,22.671915,22.644694,22.635000, 22.411000, 22.768000
14:09:03.748797,  29.000, 31.100, 30.700, 30.700, 31.400, 31.800, 32.500, 29.400, 30.100, 29.400, 29.000, 30.100, 30.100, 29.700, 29.000, 29.400, 29.700, 30.700, 31.100, 30.700, 30.100, 30.100, 29.000, 29.400, 29.000, 29.700, 29.000, 29.000, 29.000, 29.400, 28.400, 29.000, 25.164, 37.000, 26.100, 0.312, 0.312, 0.030, 24.328, 37.000, 37.000, 27.651, 25.589, 27.101, 26.531, 26.658, 25.293, 24.008, 26.468, 24.024, 26.687, 26.599, 27.000, 27.000, 26.752, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.526265,22.5814,22.684592,22.622698,22.676516,22.652172,22.7,22.696762,22.44342,22.820752,22.752546,22.695795,22.652638,22.654000, 22.443000, 22.821000
14:09:08.719020,  29.400, 30.400, 30.100, 29.700, 30.100, 29.700, 29.400, 29.000, 29.700, 29.700, 29.400, 29.700, 30.100, 29.700, 29.000, 29.700, 29.700, 30.400, 30.700, 30.400, 29.700, 30.100, 29.000, 29.400, 29.000, 29.700, 29.000, 28.700, 28.700, 29.000, 28.700, 29.000, 25.097, 37.000, 26.100, 0.156, 0.156, 0.030, 24.261, 37.000, 37.000, 27.641, 25.589, 27.090, 26.526, 26.647, 25.283, 24.003, 26.463, 24.013, 26.698, 26.605, 27.000, 27.000, 26.752, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.524275,22.575454,22.692528,22.6445,22.671536,22.657152,22.714,22.725675,22.461924,22.815792,22.768434,22.70873,22.657603,22.663000, 22.462000, 22.816000
14:09:13.765863,  29.700, 30.700, 31.400, 30.700, 31.400, 31.800, 32.100, 29.400, 29.400, 29.700, 29.000, 30.100, 30.100, 29.700, 29.000, 29.400, 29.400, 30.100, 31.100, 30.700, 30.100, 30.100, 29.400, 29.400, 29.000, 29.700, 29.000, 28.700, 28.700, 29.400, 28.700, 29.000, 25.063, 37.000, 26.100, 0.234, 0.390, 0.030, 24.227, 37.000, 37.000, 27.630, 25.589, 27.090, 26.531, 26.652, 25.283, 23.997, 26.463, 24.019, 26.687, 26.593, 27.000, 27.000, 26.741, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.532235,22.599238,22.714352,22.657383,22.671536,22.66014,22.751,22.725675,22.4537,22.828688,22.741623,22.697785,22.673491,22.670000, 22.454000, 22.829000
14:09:18.892588,  29.400, 30.700, 30.400, 30.400, 31.400, 31.400, 32.800, 29.000, 29.700, 29.400, 29.000, 30.100, 30.100, 29.700, 29.000, 29.700, 29.700, 30.100, 30.700, 30.700, 30.400, 29.700, 29.000, 29.400, 29.000, 29.400, 29.400, 29.000, 28.700, 28.700, 28.400, 29.000, 25.097, 37.000, 26.067, 0.234, 0.234, 0.030, 24.294, 37.000, 37.000, 27.620, 25.589, 27.085, 26.521, 26.636, 25.293, 23.997, 26.463, 24.019, 26.687, 26.588, 27.000, 27.000, 26.736, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.564075,22.597256,22.716336,22.668284,22.706396,22.692012,22.743,22.736642,22.473232,22.87928,22.778364,22.71669,22.681435,22.689000, 22.473000, 22.879000
14:09:23.781567,  29.000, 29.400, 29.700, 29.400, 30.100, 31.400, 32.100, 29.400, 29.700, 29.700, 29.400, 29.400, 29.700, 29.700, 28.700, 29.400, 29.700, 29.400, 30.100, 30.100, 29.700, 29.700, 28.700, 29.400, 28.400, 29.400, 29.000, 28.700, 28.700, 29.000, 28.700, 29.000, 25.164, 37.000, 26.201, 0.156, 0.156, 0.030, 24.361, 37.000, 37.000, 27.636, 25.589, 27.090, 26.521, 26.652, 25.272, 23.997, 26.463, 24.029, 26.687, 26.588, 27.000, 27.000, 26.736, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.550145,22.616085,22.719312,22.678194,22.711376,22.689024,22.759,22.757579,22.465008,22.88424,22.786308,22.743555,22.687393,22.696000, 22.465000, 22.884000
14:09:28.846676,  29.400, 30.400, 30.700, 30.100, 30.400, 30.100, 29.700, 29.700, 29.700, 29.400, 29.400, 30.100, 30.400, 29.400, 29.400, 30.100, 29.700, 30.700, 30.700, 30.400, 29.700, 29.700, 29.000, 29.400, 29.400, 29.700, 29.000, 29.400, 29.000, 29.000, 28.700, 29.000, 25.197, 37.000, 26.134, 0.156, 0.156, 0.030, 24.328, 37.000, 37.000, 27.620, 25.584, 27.080, 26.510, 26.630, 25.267, 23.997, 26.463, 24.034, 26.681, 26.583, 27.000, 27.000, 26.730, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.566065,22.625995,22.722288,22.686122,22.722332,22.696992,22.746,22.776522,22.48454,22.871344,22.794252,22.73261,22.700302,22.702000, 22.485000, 22.871000
14:09:33.844203,  29.400, 31.100, 31.100, 30.700, 31.400, 32.100, 32.800, 29.400, 29.400, 30.100, 29.400, 30.400, 30.400, 29.700, 29.000, 29.700, 29.400, 30.100, 31.100, 31.100, 30.400, 29.700, 29.000, 29.400, 29.000, 30.100, 29.000, 29.000, 29.000, 29.000, 28.700, 29.000, 25.197, 37.000, 26.067, 0.468, 0.468, 0.030, 24.361, 37.000, 37.000, 27.620, 25.579, 27.080, 26.521, 26.636, 25.262, 23.997, 26.458, 24.029, 26.681, 26.583, 27.000, 27.000, 26.730, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.58497,22.618067,22.751056,22.69405,22.708388,22.718904,22.775,22.765555,22.473232,22.868368,22.808154,22.751515,22.724134,22.711000, 22.473000, 22.868000
14:09:38.783189,  29.400, 29.400, 29.700, 29.400, 29.700, 30.400, 31.400, 29.000, 29.000, 29.400, 29.000, 29.700, 29.700, 29.400, 29.000, 29.400, 29.400, 29.000, 30.100, 29.700, 29.700, 29.700, 29.000, 29.000, 28.700, 29.400, 29.400, 29.000, 29.000, 29.400, 28.700, 29.000, 25.130, 37.000, 26.167, 0.078, 0.078, 0.030, 24.294, 37.000, 37.000, 27.620, 25.579, 27.080, 26.505, 26.636, 25.340, 23.982, 26.463, 24.034, 26.670, 26.583, 27.000, 27.000, 26.730, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.58497,22.644824,22.746096,22.701978,22.748228,22.69998,22.77,22.763561,22.500988,22.87928,22.802196,22.761465,22.721155,22.717000, 22.501000, 22.879000
14:09:43.764267,  29.400, 29.700, 30.100, 29.700, 30.400, 30.700, 31.400, 29.000, 29.400, 29.400, 29.400, 29.700, 29.700, 29.400, 29.000, 29.700, 29.700, 29.000, 29.700, 29.700, 29.000, 29.700, 29.400, 29.400, 28.700, 29.400, 29.000, 29.400, 28.700, 29.000, 28.700, 28.700, 25.197, 37.000, 26.100, 0.078, 0.078, 0.030, 24.227, 37.000, 37.000, 27.620, 25.579, 27.074, 26.510, 26.625, 25.262, 23.997, 26.453, 24.034, 26.681, 26.588, 27.000, 27.000, 26.725, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.595915,22.652752,22.740144,22.704951,22.751216,22.715916,22.772,22.763561,22.506128,22.865392,22.824042,22.777385,22.729099,22.723000, 22.506000, 22.865000
14:09:48.874969,  29.400, 30.400, 30.700, 30.100, 30.700, 30.400, 30.100, 29.400, 29.700, 29.700, 29.400, 30.100, 30.100, 29.400, 29.000, 29.400, 29.700, 30.700, 30.700, 30.700, 30.400, 29.700, 29.000, 29.700, 29.400, 29.700, 29.000, 29.000, 28.700, 29.000, 28.700, 29.000, 25.164, 37.000, 26.100, 0.312, 0.312, 0.030, 24.328, 37.000, 37.000, 27.615, 25.574, 27.063, 26.510, 26.630, 25.246, 23.997, 26.448, 24.045, 26.665, 26.577, 27.000, 27.000, 26.719, 3.986, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.621785,22.661671,22.788752,22.735672,22.759184,22.733844,22.799,22.815405,22.526688,22.880272,22.832979,22.78037,22.752931,22.745000, 22.527000, 22.880000
14:09:53.875665,  29.700, 30.700, 30.700, 31.100, 31.400, 31.800, 32.500, 29.400, 29.700, 29.400, 29.000, 30.100, 30.100, 30.100, 28.700, 29.700, 29.400, 29.700, 31.100, 31.100, 30.100, 30.100, 29.000, 29.400, 29.400, 29.700, 29.000, 29.000, 28.700, 29.400, 28.700, 29.000, 25.164, 37.000, 26.134, 0.468, 0.468, 0.030, 24.261, 37.000, 37.000, 27.615, 25.574, 27.069, 26.505, 26.625, 25.262, 23.997, 26.453, 24.050, 26.665, 26.572, 27.000, 27.000, 26.719, 4.035, 24.000,  0.000, 0.000, 0.000, 0.000, 0.000,22.63273,22.693383,22.780816,22.735672,22.7801,22.755756,22.802,22.804438,22.521548,22.856464,22.85979,22.79629,22.744987,22.751000, 22.522000, 22.860000
